id,name,lat,lon,nameplate,generation,fuel,
1156,Thermo Power & Electric,40.4084,-104.6843,111,121851,GAS,
349,Big Creek 2A,37.2,-119.3069,110,523882,HYDRO,
565,Geothermal 1,38.752,-122.7195,110,453486,GEOTHERMAL,
566,Geothermal 2,38.7481,-122.7116,110,390061,GEOTHERMAL,
3195,Cheoah,35.4478,-83.9383,110,424395,HYDRO,
4173,Robert S Kerr,35.345,-94.7762,110,619454,HYDRO,
4863,Powerlane Plant,33.1707,-96.1264,110,46996,GAS,
807,Pit 7,40.8481,-121.9906,110,483569,HYDRO,
3421,Platte,40.8538,-98.3481,110,563562,COAL,
4266,Pelton,44.6933,-121.23,110,424330,HYDRO,
763,Olive,34.1775,-118.3147,110,13625,GAS,
5506,FirstEnergy Rivesville,39.5314,-80.113,110,5718,COAL,
4524,International Paper Eastover Facility,33.8872,-80.6397,110,599571,BIOMASS,
2428,FirstEnergy R Paul Smith Power Station,39.595,-77.8269,110,267972,COAL,
4416,P H Glatfelter,39.8717,-76.8664,110,630893,BIOMASS,
1551,Ames Electric Services Power Plant,42.0247,-93.6069,109,348697,COAL,
3268,Narrows,35.4189,-80.0917,109,446979,HYDRO,
3370,Canaday,40.6941,-99.7005,109,18223,GAS,
1136,Rifle Generating Station,39.5173,-107.7299,108,5296,GAS,
300,ACE Cogeneration Facility,35.7632,-117.3847,108,783630,COAL,
3309,Walters,35.6946,-83.0503,108,286946,HYDRO,
4231,Hay Canyon Wind Power LLC,45.52,-120.5744,108,216461,WIND,
4815,Marshall Ford,30.3899,-97.9073,108,98628,HYDRO,
5575,Shute Creek Facility,41.8805,-110.0904,108,644334,GAS,
274,North Loop,32.401,-111.1262,108,605,GAS,
3739,CH Resources Beaver Falls,43.8861,-75.4342,108,1315,GAS,
4558,Stone Container Florence Mill,34.1519,-79.5587,108,525252,BIOMASS,
592,Harbor Cogen,33.7778,-118.236,107,27358,GAS,
2843,Lake Benton I,44.2917,-96.375,107,251391,WIND,
4429,PPL Holtwood,39.8277,-76.3259,107,558883,HYDRO,
4789,J Robert Massengale,33.6039,-101.8408,107,314256,GAS,
3159,NaturEner Glacier Wind Energy 1,48.51,-112.1097,107,211679,WIND,
3894,Noble Chateaugay Windpark LLC,44.8908,-73.9858,107,192231,WIND,
4089,Picway,39.7933,-83.0097,106,62894,COAL,
710,Miramar,32.8769,-117.1664,106,90884,GAS,
2031,Hoosier Wind Project LLC,40.7178,-87.2631,106,289444,WIND,
4603,Boone Dam,36.4403,-82.4381,106,148008,HYDRO,
5057,Covington Facility,37.7997,-79.9946,105,612983,BIOMASS,
550,Fresno Cogen Partners,36.6183,-120.1,105,12802,GAS,
5308,Upper Baker,48.649,-121.6904,105,360505,HYDRO,
2044,Miami Wabash,40.7884,-85.8178,105,40,OIL,
291,Valencia,31.3633,-110.9315,104,22854,GAS,
1502,Honolulu,21.3068,-157.8819,104,114698,OIL,
155,International Paper Riverdale Mill,32.425,-86.8694,104,445778,BIOMASS,
3871,Massena Energy Holdings LLC,44.9503,-74.8928,104,5816,GAS,
4633,Nickajack,35.0017,-85.6218,104,492353,HYDRO,
4638,Old Hickory,36.2972,-86.6556,104,412778,HYDRO,
2040,Meadow Lake Wind Farm III LLC,40.5986,-87.0194,104,96145,WIND,
2429,Gould Street,39.2661,-76.6042,104,23667,GAS,
2844,Lake Benton II,44.1751,-96.1068,104,270174,WIND,
3160,NaturEner Glacier Wind Energy 2,48.5333,-112.1847,104,215595,WIND,
804,Pit 4,40.9881,-121.7694,103,407562,HYDRO,
2596,Escanaba Paper Company,45.8044,-87.0891,103,615456,BIOMASS,
2,Anchorage 1,61.2328,-149.8909,103,55428,GAS,
161,Lee County,32.5412,-85.0384,103,3919,GAS,
4189,Arlington Wind Power Project,45.7167,-120.2008,103,202325,WIND,
3740,CH Resources Syracuse,43.0664,-76.2144,103,6205,GAS,
199,Dam 2,33.9864,-91.3159,103,431239,HYDRO,
2524,Rumford Cogeneration,44.5513,-70.5414,103,603178,BIOMASS,
521,Electra,38.421,-120.549,103,462305,HYDRO,
3321,Baldwin Wind LLC,47.1133,-100.7086,102,46863,WIND,
3622,Red Mesa Wind LLC,35.6951,-106.8565,102,3384,WIND,
4948,Victoria Texas Plant,28.6683,-96.9631,102,546683,GAS,
4880,Sabine River Works,30.0536,-93.7556,102,261266,GAS,
1331,Pensacola Florida Plant,30.5958,-87.2525,102,553601,GAS,
1824,Blackstone Wind Farm LLC,41.1508,-88.6233,102,273475,WIND,
4163,Oklahoma Wind Energy Center,36.5797,-99.2868,102,310041,WIND,
4393,Locust Ridge II LLC,40.8411,-76.1547,102,215427,WIND,
5510,Hawks Nest Hydro,38.1478,-81.1753,102,498411,HYDRO,
4831,Newgulf Cogen,29.2639,-95.8997,102,6942,GAS,
2327,Dartmouth Power Associates,41.6728,-70.9989,102,123336,GAS,
4879,Sabine Cogen,30.0444,-93.7716,101,602867,GAS,
596,Hatchet Ridge Wind Project,40.8981,-121.8036,101,7276,WIND,
1407,Georgia Pacific Cedar Springs,31.166,-85.0951,101,550528,BIOMASS,
1772,Lucky Peak Power Plant Project,43.528,-116.0583,101,285584,HYDRO,
4164,OU Spirit Wind Farm,36.2469,-99.3542,101,355916,WIND,
4500,Cherokee County Cogen,35.0727,-81.613,101,451473,GAS,
4906,South Trent Wind Farm,32.4081,-100.1286,101,299090,WIND,
168,Millers Ferry,32.1009,-87.3969,101,302175,HYDRO,
3980,Trigen Syracuse Energy,43.0653,-76.2086,101,101526,COAL,
5145,West Point Mill,37.5392,-76.8053,101,562189,BIOMASS,
2166,Smoky Hills Windfarm,38.8869,-98.1178,101,372332,WIND,
2257,Hargis-Hebert Electric Generating,30.1694,-91.9923,101,179628,GAS,
2298,T J Labbe Electric Generating,30.2554,-92.0433,101,106588,GAS,
4217,Elkhorn Valley Wind Farm,45.1897,-117.87,101,312848,WIND,
5289,Sagebrush Power Partners,47,-120.3,101,4163,WIND,
2897,Prairie Star Wind Farm,43.6861,-92.6272,101,306126,WIND,
2999,Columbia,38.9658,-92.3175,101,82276,COAL,
1315,Mosiac New Wales Operations,27.8339,-82.0519,101,545672,OTHER,
1858,EcoGrove Wind LLC,42.4161,-89.8775,101,235884,WIND,
1951,Rail Splitter Wind Farm,40.3692,-89.4022,101,277257,WIND,
2807,Grand Meadow,43.7189,-92.705,101,274488,WIND,
2949,Trimont Area Wind Farm,43.6667,-94.5,101,276895,WIND,
2960,Wapsipinicon Wind Project,43.8006,-92.6822,101,294901,WIND,
3893,Noble Bliss Windpark LLC,42.5367,-78.3047,101,187602,WIND,
3895,Noble Clinton Windpark LLC,44.8914,-74.0061,101,173762,WIND,
4247,Leaning Juniper,45.7189,-120.6969,101,223558,WIND,
4315,Armenia Mountain Wind Farm,41.7619,-76.8553,101,254133,WIND,
4809,Loraine Windpower Park LLC,32.4375,-100.7444,101,198957,WIND,
5495,Beech Ridge Energy LLC,38.0878,-80.4925,101,89833,WIND,
927,Solano Wind,38.1183,-121.8653,100,236352,WIND,
158,Jordan Dam,32.6189,-86.2548,100,327599,HYDRO,
223,Ozark,35.4693,-93.8175,100,146965,HYDRO,
351,Big Creek 4,37.1391,-119.4894,100,487279,HYDRO,
690,Martinez Refining,38.0169,-122.1117,100,789883,GAS,
714,Moccasin,37.8106,-120.2989,100,375977,HYDRO,
1636,Lost Lakes Wind Farm LLC,43.3456,-95.3233,100,296481,WIND,
1656,Osceola Windpower LLC,43.4303,-95.4167,100,216153,WIND,
3281,Roanoke Rapids,36.4758,-77.6407,100,334199,HYDRO,
3608,High Lonesome Mesa  LLC,34.4653,-105.8564,100,264364,WIND,
3777,Edgewood Energy LLC,40.7861,-73.2931,100,138392,GAS,
3785,Far Rockaway,40.6111,-73.7611,100,189853,GAS,
3950,Shoreham Energy LLC,40.9572,-72.8664,100,31128,OIL,
4129,Broken Bow,34.1389,-94.6831,100,107927,HYDRO,
4211,Detroit,44.7224,-122.2511,100,287863,HYDRO,
4616,Cordell Hull,36.2906,-85.9431,100,365803,HYDRO,
666,Larkspur Energy Facility,32.5672,-116.9444,100,47700,GAS,
1519,Port Allen,21.8997,-159.5846,100,197718,OIL,
2252,Gaylord Container Bogalusa,30.7811,-89.8575,100,500675,BIOMASS,
2258,Houma,29.5808,-90.7222,99,10726,GAS,
2709,T B Simon Power Plant,42.7178,-84.4836,99,327512,COAL,
4142,"FPL Energy Minco Wind, LLC",35.0198,-97.8817,99,14913,WIND,
4452,St Nicholas Cogen Project,40.8222,-76.1736,99,664167,COAL,
4503,Cogen South,32.8994,-79.9694,99,528556,BIOMASS,
1576,Crane Creek Wind Energy Center,43.3639,-92.3875,99,268341,WIND,
1696,Victory Wind Farm,42.1169,-95.1292,99,318775,WIND,
2039,Meadow Lake Wind Farm II LLC,40.6431,-87.0242,99,129475,WIND,
2090,Central Plains Wind Farm,38.4967,-101.1278,99,296511,WIND,
2790,Elm Creek Wind LLC,43.8047,-94.8278,99,306556,WIND,
2920,Silver Lake,44.0281,-92.4597,99,21356,COAL,
4127,Blue Canyon Windpower V LLC,34.8217,-98.4525,99,337373,WIND,
4581,Day County Wind LLC,45.215,-97.9056,99,297453,WIND,
5534,Campbell Hill Windpower,42.9683,-106.0064,99,294156,WIND,
5553,High Plains,41.7244,-105.9906,99,257456,WIND,
5571,Rolling Hills,43.0181,-105.8428,99,252669,WIND,
2881,Mower County Wind Energy Center,43.5,-92.6667,99,285892,WIND,
5247,Harvest Wind Project,45.8131,-120.3475,99,253377,WIND,
1363,Tom G Smith,26.6125,-80.0678,99,3694,GAS,
2041,Meadow Lake Wind Farm IV,40.6778,-87.0328,99,67139,WIND,
4237,John C Boyle,42.122,-122.0485,99,193133,HYDRO,
4265,Pebble Springs Wind LLC,45.7119,-120.125,99,217295,WIND,
4285,Star Point Wind Project LLC,45.5781,-120.5517,99,219793,WIND,
123,AMEA Peaking,33.1661,-86.2825,99,12642,GAS,
2393,SEMASS Resource Recovery,41.8022,-70.7876,99,584409,BIOMASS,
603,Henrietta Peaker,36.2397,-119.9044,98,15827,GAS,
1342,Scholz,30.6689,-84.8869,98,90355,COAL,
1610,Hancock County Wind Energy Center,43.0823,-93.7402,98,239020,WIND,
3920,Project Orange Associates LP,43.0393,-76.143,98,131598,GAS,
4325,Cambria Cogen,40.4748,-78.7021,98,715041,COAL,
3892,Noble Altona Windpark LLC,44.8311,-73.6367,98,188120,WIND,
334,Balch 2,36.9088,-119.0879,97,557545,HYDRO,
140,General Electric Plastic,32.3102,-86.5242,97,529010,GAS,
4301,Wheat Field Wind Power Project,45.6731,-120.3628,97,198064,WIND,
3928,Rensselaer Cogen,42.63,-73.75,97,27355,GAS,
3660,Nevada Cogen Assoc#1 GarnetVly,36.3429,-114.9203,96,729685,GAS,
3661,Nevada Cogen Associates 2 Black Mountain,36.2253,-114.8783,96,727676,GAS,
3939,S A Carlson,42.0917,-79.2417,96,62387,COAL,
208,Greers Ferry Lake,35.5207,-91.9953,96,218386,HYDRO,
1224,Waterbury Generation,41.5444,-73.0416,96,84749,GAS,
4927,Texas City Plant Union Carbide,29.3758,-94.9453,96,155656,OTHER,
5271,Nine Canyon,46.0958,-119.0964,96,222903,WIND,
5509,Grant Town Power Plant,39.5611,-80.1642,96,501864,COAL,
4525,International Paper Georgetown Mill,33.3607,-79.3042,96,521572,BIOMASS,
5584,Wygen 2,44.2911,-105.3815,95,729018,COAL,
4446,Scrubgrass Generating Company LP,41.2678,-79.8114,95,696692,COAL,
2028,Heat Recovery Coke Facility,41.6789,-87.42,95,362465,OTHER,
3181,Blewett,34.9815,-79.8771,95,119447,HYDRO,
533,Exchequer,37.5869,-120.2725,95,33024,HYDRO,
1088,Flatiron,40.3657,-105.2368,95,170742,HYDRO,
2915,Sappi Cloquet Mill,46.7243,-92.4298,95,400838,BIOMASS,
4176,Sleeping Bear LLC,36.7097,-99.8933,95,282736,WIND,
935,South Belridge Cogeneration Facility,35.4352,-119.6824,94,381089,GAS,
3811,Harlem River Yard,40.7989,-73.9147,94,41619,GAS,
3814,Hell Gate,40.7988,-73.9093,94,40936,GAS,
3846,Joseph J Seymour Power Project,40.663,-74,94,147733,GAS,
3987,Vernon Boulevard,40.7539,-73.9506,94,68361,GAS,
4417,Panther Creek Energy Facility,40.8556,-75.8781,94,676873,COAL,
5240,Goodnoe Hills,45.7794,-120.5908,94,212268,WIND,
2073,Whitewater Valley,39.8028,-84.8953,94,211279,COAL,
3174,Apalachia,35.1678,-84.2953,94,398680,HYDRO,
4314,Archbald Power Station,41.4844,-75.5403,93,200375,BIOMASS,
4086,P H Glatfelter Co -Chillicothe Facility,39.3265,-82.9744,93,510175,BIOMASS,
4665,BASF Freeport Works,29,-95.3833,93,591733,GAS,
419,Coachella,33.6758,-116.1714,92,5100,GAS,
1717,American Falls,42.7778,-112.8764,92,318627,HYDRO,
447,Coso Finance Partners,36.0372,-117.7981,92,545065,GEOTHERMAL,
590,Hanford Energy Park Peaker,36.2689,-119.6469,92,19297,GAS,
207,Georgia Pacific Crossett,33.1421,-91.975,92,490419,BIOMASS,
903,SEGS IX,35.0456,-117.3297,92,232467,SOLAR,
907,SEGS VIII,35.0456,-117.3297,92,219734,SOLAR,
5299,Summer Falls Power Plant,47.5016,-119.2895,92,359584,HYDRO,
4916,Sweetwater Wind 2 LLC,32.3472,-100.3703,92,290015,WIND,
3044,MU Combined Heat and Power Plant,38.9461,-92.3328,91,124522,COAL,
179,Thurlow Dam,32.5349,-85.8896,91,223951,HYDRO,
3140,Culbertson Generation Station,48.1667,-104.5167,91,24519,GAS,
3835,Indeck Olean Energy Center,42.0875,-78.4578,91,278186,GAS,
446,Coso Energy Developers,36.0019,-117.7886,90,469283,GEOTHERMAL,
448,Coso Power Developers,36.0192,-117.7917,90,586470,GEOTHERMAL,
1182,Covanta Mid-Connecticut Energy,41.7493,-72.6518,90,386412,BIOMASS,
2151,Osawatomie,38.5325,-94.9042,90,1474,GAS,
2997,Chillicothe,39.784,-93.562,90,607,GAS,
3595,Aragonne Wind LLC,34.8147,-105.0108,90,267551,WIND,
4139,Eufaula Dam,35.3069,-95.3572,90,328427,HYDRO,
4187,WFEC GenCo LLC,35.0833,-98.2264,90,5038,GAS,
4312,American Ref-Fuel of Delaware Valley,39.8237,-75.4036,90,612654,BIOMASS,
4887,Sand Bluff Wind Farm,32.0244,-101.2792,90,252043,WIND,
5103,Multitrade of Pittsylvania LP,37.1041,-79.2767,90,413120,BIOMASS,
5311,Vantage Wind Energy LLC,46.9547,-120.1819,90,63656,WIND,
154,International Paper Prattville Mill,32.4187,-86.4718,90,559670,BIOMASS,
1283,Georgia Pacific Palatka Operations,29.6807,-81.6809,90,375011,BIOMASS,
1513,Keahole,19.7286,-156.0587,89,194955,OIL,
2075,Whiting Refinery,41.6703,-87.4803,89,555563,OIL,
4379,John B Rich Memorial Power Station,40.79,-76.1984,88,585516,COAL,
347,Big Creek 1,37.2039,-119.2428,88,382375,HYDRO,
4411,North East Cogeneration Plant,42.202,-79.8425,88,3071,GAS,
1069,Brush 1&3,40.2415,-103.631,88,30391,GAS,
2207,Kentucky Mills,37.8948,-86.6854,88,363611,BIOMASS,
3611,Lordsburg Generating,32.3494,-108.6975,88,36116,GAS,
5041,Buchanan Generation LLC,37.1753,-81.9617,88,59528,GAS,
5583,Wygen 1,44.2862,-105.3843,88,639854,COAL,
2366,Medical Area Total Energy Plant,42.3364,-71.1089,88,255537,GAS,
183,Weiss Dam,34.1722,-85.7537,88,193703,HYDRO,
4305,Allegheny Energy Units 12 & 13,39.8668,-77.6859,88,101468,GAS,
4348,FirstEnergy Allegheny Energy Units 1 & 2,40.5447,-79.7678,88,82718,GAS,
4349,FirstEnergy Allegheny Energy Units 8 & 9,39.7475,-79.8388,88,99762,GAS,
2095,Clifton,39.6125,-97.2778,88,12355,GAS,
3749,Cohocton Wind Project,42.45,-77.52,88,180143,WIND,
3167,Thompson Falls,47.5906,-115.3506,87,465209,HYDRO,
1379,Allatoona,34.1637,-84.7282,87,121614,HYDRO,
1063,Blue Mesa,38.4535,-107.3341,86,211367,HYDRO,
4465,West Point,40.2128,-75.3022,86,137556,GAS,
2773,"Chanarambie Power Partners, LLC",44.9669,-96.0542,86,238195,WIND,
3144,Glendive GT,47.0539,-104.74,86,6978,GAS,
2249,ExxonMobil Baton Rouge Turbine Generator,30.4971,-91.1754,85,636621,GAS,
1584,Dubuque,42.506,-90.6527,85,152125,COAL,
2214,Ohio Falls,38.2832,-85.7792,85,236520,HYDRO,
227,Pine Bluff Mill,34.2204,-91.9063,85,349367,BIOMASS,
253,Demoss Petrie,32.2511,-110.9889,85,6585,GAS,
1977,University of Illinois Abbott Power Plt,40.1119,-88.2425,85,267592,GAS,
2359,L'Energia Energy Center,42.6308,-71.3133,85,92136,GAS,
5257,Lower Baker,48.5478,-121.7407,85,366338,HYDRO,
2770,Cascade Creek,44.0322,-92.4908,85,5790,GAS,
1684,Summit Lake,41.1141,-94.3499,85,26431,GAS,
1420,International Paper Augusta Mill,33.3217,-81.9564,85,437616,BIOMASS,
4083,Orrville,40.8508,-81.765,85,337656,COAL,
2253,Geismar,30.2,-91,84,582241,GAS,
1170,A L Pierce,41.4485,-72.834,84,5145,GAS,
3302,Tillery,35.2145,-80.5227,84,189580,HYDRO,
4557,St Stephen,33.4261,-79.93,84,191018,HYDRO,
4861,Post Wind Farm LP,33.1667,-101.5,84,295923,WIND,
2254,Geismar Cogen,30.209,-90.9921,84,593668,GAS,
3516,Carlls Corner,39.4547,-75.2011,84,5443,GAS,
2011,Connersville,39.6561,-85.1758,84,0,OIL,
4830,NAFTA Region Olefins Complex Cogen Fac,29.9631,-93.8867,83,515676,GAS,
528,Equilon Los Angeles Refining,33.7935,-118.231,83,427096,OIL,
3526,Elmwood Energy Holdings LLC,40.9056,-74.1308,83,24855,GAS,
5481,West Marinette 34,45.0869,-87.6892,83,3047,GAS,
1296,International Paper Pensacola,30.5966,-87.3264,83,511086,BIOMASS,
1635,Lime Creek,43.2481,-93.2046,83,0,OIL,
1732,C J Strike,42.9448,-115.9778,83,423822,HYDRO,
2059,Richmond,39.8383,-84.9665,83,2428,GAS,
2442,Philadelphia,39.2986,-76.5636,83,3553,OIL,
5098,Low Moor,37.7764,-79.8919,83,81,OIL,
5106,Northern Neck,37.9481,-76.7133,83,1341,OIL,
4838,NWP Indian Mesa Wind Farm,30.8125,-102.8125,83,267172,WIND,
1401,Dublin Mill,32.5036,-82.8443,82,204946,COAL,
137,Fairfield Works,33.4885,-86.9212,82,299900,OTHER,
157,Jones Bluff,32.3248,-86.7872,82,272954,HYDRO,
3914,Pinelawn Power LLC,40.7358,-73.3881,82,193393,GAS,
4965,Woodward Mountain I,31.2928,-102.1956,82,209160,WIND,
950,Stanislaus,38.146,-120.3545,82,376423,HYDRO,
1313,Mosaic Co Martlow Facility,27.8634,-81.9313,82,406286,OTHER,
1996,5 AC Station,41.6844,-87.4214,82,436914,OTHER,
2117,Great Bend,38.41,-98.8689,82,99126,GAS,
3382,Elkhorn Ridge Wind LLC,42.6978,-97.6189,81,201546,WIND,
3896,Noble Ellenburg Windpark LLC,44.8914,-74.0061,81,157490,WIND,
4930,Toledo Bend,31.1739,-93.5648,81,203163,HYDRO,
5224,Cushman 2,47.3698,-123.1603,81,236922,HYDRO,
4708,Copper,31.7569,-106.375,81,14522,GAS,
4919,Sweetwater Wind 5,32.3,-100.5,81,228384,WIND,
222,Norfork,36.2491,-92.2401,80,234712,HYDRO,
1680,Storm Lake II,42.8417,-95.405,80,166078,WIND,
803,Pit 3,41.0218,-121.6747,80,283586,HYDRO,
1382,Bainbridge,30.9111,-84.5472,80,189,OIL,
1652,Northern Iowa Windpower II,43.3608,-93.2978,80,195841,WIND,
1689,Top of Iowa Windfarm,43.3833,-93.4167,80,167799,WIND,
1886,GSG LLC,41.7275,-89.1569,80,190534,WIND,
2293,Shell Chemical,30.2091,-91.0125,80,596438,GAS,
2455,Androscoggin Mill,44.5058,-70.2386,80,513321,BIOMASS,
2603,Gaylord,45.0306,-84.7039,80,2288,GAS,
2628,J B Sims,43.0722,-86.2342,80,250886,COAL,
3597,Caprock Wind Farm,35.1386,-103.2667,80,328790,WIND,
4229,Green Peter,44.4491,-122.5494,80,166456,HYDRO,
4310,Allegheny Ridge Wind Farm,40.3861,-78.6828,80,182626,WIND,
4807,Llano Estacado Wind Ranch,35.4789,-101.2439,80,203745,WIND,
4898,Signal Hill Wichita Falls Power LP,33.8631,-98.5894,80,6672,GAS,
5001,Millcreek Power Generation,37.1124,-113.5155,80,66873,GAS,
5508,Gauley River Power Partners,38.2192,-80.8906,80,171276,HYDRO,
5562,Mountain Wind Power II  LLC,41.2025,-110.295,80,202072,WIND,
4743,EXC Wind 4 LLC,36.4144,-101.3864,80,208720,WIND,
3548,Middle Station,39.0267,-74.8769,80,2509,OIL,
4813,Majestic 1 Wind Farm,35.3919,-101.53,80,311508,WIND,
806,Pit 6,40.9223,-121.9923,79,334962,HYDRO,
824,Ralston,39.001,-120.7248,79,362654,HYDRO,
170,Mobile Energy Services LLC,30.7322,-88.0769,79,390933,BIOMASS,
1552,Ames GT,42.0269,-93.5828,79,799,OIL,
3756,Covanta Hempstead,40.7384,-73.5897,79,564741,BIOMASS,
3916,Plant No 2,40.6447,-73.5683,79,55552,GAS,
2883,New Ulm,44.3159,-94.4578,79,4480,GAS,
1090,Fort Lupton,40.09,-104.7983,78,3181,GAS,
2733,Wyandotte,42.2081,-83.1453,78,173914,COAL,
142,Georgia Pacific Naheola Mill,32.2268,-88.0252,78,292043,BIOMASS,
95,Snettisham,58.1389,-133.7264,78,285665,HYDRO,
1178,Capital District Energy Center,41.7639,-72.6925,78,10520,GAS,
4561,US DOE Savannah River Site (D Area),33.2906,-81.6831,78,125528,COAL,
218,Mabelvale,34.6342,-92.4105,78,15236,GAS,
931,Sonoma California Geothermal,38.7903,-122.7559,78,309051,GEOTHERMAL,
1884,Granite City Works,38.6972,-90.1283,78,365448,OTHER,
4966,Woodward Mountain II,31.2928,-102.1956,78,205465,WIND,
1314,Mosaic Co Tampa Facility,27.605,-82.3475,78,292120,OTHER,
3104,Eaton,31.3294,-89.2681,78,4682,GAS,
2695,Shiras,46.5314,-87.3917,78,284084,COAL,
692,McClellan,38.6636,-121.4144,77,1844,GAS,
1311,Miami Dade County Resource Recovery Fac,25.8353,-80.3563,77,304910,BIOMASS,
1445,Rayonier Jesup Mill,31.6593,-81.8439,77,505891,BIOMASS,
2077,Abilene Energy Center Combustion Turbine,38.8831,-97.2014,77,10345,GAS,
4338,Delaware Generating Station,39.9678,-75.1244,77,1404,OIL,
923,Sky River LLC,35.2608,-118.2469,77,172829,WIND,
3528,Forked River,39.8154,-74.2098,77,12792,GAS,
11,Bernice Lake,60.6935,-151.3874,77,24555,GAS,
1333,Pinellas County Resource Recovery,27.8733,-82.6741,77,377936,BIOMASS,
2486,Harris,45.4592,-69.8658,76,260348,HYDRO,
3662,Nevada Solar One,36,-114.5,76,134160,SOLAR,
1928,Moline,41.7264,-90.306,76,6743,HYDRO,
2053,Portside Energy,41.6317,-87.1728,76,290718,GAS,
2114,Goodman Energy Center,38.9303,-99.3617,76,32680,GAS,
192,Blakely Mountain,34.5711,-93.1947,75,74975,HYDRO,
352,Big Creek 8,37.2096,-119.3288,75,260726,HYDRO,
374,Broadway,34.1263,-118.1494,75,43025,GAS,
1074,Cameo,39.1486,-108.3189,75,359778,COAL,
1159,Twin Buttes Wind Project,37.8669,-102.7403,75,269363,WIND,
1571,Charles City Wind Farm,43.0003,-92.62,75,216610,WIND,
1728,Bliss,42.9131,-115.0715,75,336360,HYDRO,
2225,Tyrone,38.0478,-84.8483,75,137287,COAL,
2241,CITGO Refinery Powerhouse,30.1826,-93.3234,75,180045,GAS,
2637,Kalkaska CT #1,44.6889,-85.2019,75,23538,GAS,
4243,Klondike Windpower II,45.5836,-120.5042,75,195283,WIND,
4953,West Texas Wind Energy LLC,31.1392,-102.2253,75,202530,WIND,
5049,Claytor,37.075,-80.5847,75,210911,HYDRO,
2297,Stone Container Hodge,32.2752,-92.7277,74,503405,BIOMASS,
4451,Southwark,39.9144,-75.135,74,1178,OIL,
4125,Blue Canyon Windpower,35.0914,-98.5547,74,245803,WIND,
1016,W E Warne,34.6853,-118.7881,74,263988,HYDRO,
672,Loon Lake,39.0015,-120.3113,74,120678,HYDRO,
810,Pittsburg Power Plant,38.0261,-121.85,74,20742,GAS,
1070,Brush 2,40.2415,-103.631,74,24224,GAS,
3060,Ralph Green,38.7865,-94.2768,74,122,GAS,
4542,Parr GT,34.2642,-81.3308,74,8697,GAS,
399,Caribou 1,40.0754,-121.1598,74,99181,HYDRO,
458,Cresta,39.8763,-121.3729,74,290320,HYDRO,
1485,West Point,32.9187,-85.1886,73,103053,HYDRO,
2636,Kalamazoo River Generating Station,42.2797,-85.4922,73,6918,GAS,
148,H Neely Henry Dam,33.7845,-86.0524,73,176953,HYDRO,
184,Weyerhaeuser Pine Hill Operations,31.9698,-87.4806,73,514424,GAS,
2328,Deer Island Treatment Plant,42.3497,-70.9601,73,37008,OIL,
2855,M L Hibbard,46.7356,-92.1531,73,163943,BIOMASS,
2944,Thomson,46.655,-92.3333,73,197934,HYDRO,
4640,Packaging Corp of America,35.0471,-88.2661,73,328476,BIOMASS,
1443,Port Wentworth Mill,32.1561,-81.1586,72,268744,BIOMASS,
5492,Wisconsin Rapids Pulp Mill,44.3953,-89.826,72,306578,BIOMASS,
1389,Brunswick Cellulose,31.1722,-81.5189,72,491682,BIOMASS,
487,Donnells,38.3303,-119.9612,72,209039,HYDRO,
1468,Tallulah Falls,34.731,-83.3757,72,152578,HYDRO,
1574,Coralville GT,41.6485,-91.5357,72,548,GAS,
1948,Providence Heights Wind LLC,41.2294,-89.5572,72,161264,WIND,
2544,Wyman Hydro,45.0698,-69.9056,72,405628,HYDRO,
2808,Granite City,45.5756,-94.1408,72,324,GAS,
3734,Castleton Energy Center,42.5375,-73.7433,72,135715,GAS,
4302,Willow Creek Energy Center,45.6533,-119.9914,72,166945,WIND,
4631,Melton Hill,35.8853,-84.3003,72,147569,HYDRO,
3949,Shoreham,40.9603,-72.8673,72,2681,OIL,
3359,Archer Daniels Midland Columbus,41.4139,-97.2867,71,114383,COAL,
3547,Mickleton Station,39.8139,-75.2508,71,1666,GAS,
